case_id,replicate_id,temperature,time_months,content_percent
robust_11,495,25.0000,12.0000,96.773998
robust_11,495,25.0000,24.0000,96.499204
robust_11,495,25.0000,36.0000,97.106485
robust_11,496,25.0000,0.0000,98.717456
robust_11,496,25.0000,12.0000,97.312118
robust_11,496,25.0000,24.0000,96.031090
robust_11,496,25.0000,36.0000,94.999965
robust_11,497,25.0000,0.0000,97.586571
robust_11,497,25.0000,12.0000,95.995556
robust_11,497,25.0000,24.0000,96.577676
robust_11,497,25.0000,36.0000,95.766586
robust_11,498,25.0000,0.0000,96.806832
robust_11,498,25.0000,12.0000,96.439628
robust_11,498,25.0000,24.0000,94.761287
robust_11,498,25.0000,36.0000,92.400539
robust_11,499,25.0000,0.0000,96.254193
robust_11,499,25.0000,12.0000,98.125399
robust_11,499,25.0000,24.0000,95.741756
robust_11,499,25.0000,36.0000,94.879200
robust_11,500,25.0000,0.0000,95.974281
robust_11,500,25.0000,12.0000,95.065249
robust_11,500,25.0000,24.0000,94.856023
robust_11,500,25.0000,36.0000,90.240781
robust_11,501,25.0000,0.0000,99.681392
robust_11,501,25.0000,12.0000,97.982241
robust_11,501,25.0000,24.0000,90.537374
robust_11,501,25.0000,36.0000,95.257483
robust_11,502,25.0000,0.0000,104.615256
robust_11,502,25.0000,12.0000,97.661875
robust_11,502,25.0000,24.0000,99.788206
robust_11,502,25.0000,36.0000,94.193508
robust_11,503,25.0000,0.0000,102.208325
robust_11,503,25.0000,12.0000,99.176976
robust_11,503,25.0000,24.0000,94.471345
robust_11,503,25.0000,36.0000,93.064219
robust_11,504,25.0000,0.0000,101.377692
robust_11,504,25.0000,12.0000,96.300137
robust_11,504,25.0000,24.0000,100.402065
robust_11,504,25.0000,36.0000,95.663058
robust_11,505,25.0000,0.0000,101.426828
robust_11,505,25.0000,12.0000,97.191976
robust_11,505,25.0000,24.0000,92.412212
robust_11,505,25.0000,36.0000,92.997944
robust_11,506,25.0000,0.0000,104.618542
robust_11,506,25.0000,12.0000,95.426110
robust_11,506,25.0000,24.0000,96.528942
robust_11,506,25.0000,36.0000,92.525946
robust_11,507,25.0000,0.0000,104.241407
robust_11,507,25.0000,12.0000,96.371961
robust_11,507,25.0000,24.0000,93.997160
robust_11,507,25.0000,36.0000,91.098291
robust_11,508,25.0000,0.0000,102.993599
robust_11,508,25.0000,12.0000,95.988290
robust_11,508,25.0000,24.0000,95.171356
robust_11,508,25.0000,36.0000,95.965078
robust_11,509,25.0000,0.0000,99.482793
robust_11,509,25.0000,12.0000,96.478988
robust_11,509,25.0000,24.0000,97.220107
robust_11,509,25.0000,36.0000,94.539276
robust_11,510,25.0000,0.0000,99.102727
robust_11,510,25.0000,12.0000,96.596044
robust_11,510,25.0000,24.0000,98.657682
robust_11,510,25.0000,36.0000,94.237862
robust_11,511,25.0000,0.0000,99.132314
robust_11,511,25.0000,12.0000,100.641738
robust_11,511,25.0000,24.0000,95.287398
robust_11,511,25.0000,36.0000,95.485152
robust_11,512,25.0000,0.0000,99.305190
robust_11,512,25.0000,12.0000,100.969780
robust_11,512,25.0000,24.0000,94.722662
robust_11,512,25.0000,36.0000,97.486526
robust_11,513,25.0000,0.0000,100.675150
robust_11,513,25.0000,12.0000,102.739458
robust_11,513,25.0000,24.0000,95.534436
robust_11,513,25.0000,36.0000,97.011797
robust_11,514,25.0000,0.0000,100.437553
robust_11,514,25.0000,12.0000,95.127715
robust_11,514,25.0000,24.0000,98.243832
robust_11,514,25.0000,36.0000,92.454475
robust_11,515,25.0000,0.0000,100.316451
robust_11,515,25.0000,12.0000,101.233023
robust_11,515,25.0000,24.0000,93.734304
robust_11,515,25.0000,36.0000,92.368606
robust_11,516,25.0000,0.0000,99.040679
robust_11,516,25.0000,12.0000,97.897859
robust_11,516,25.0000,24.0000,94.242010
robust_11,516,25.0000,36.0000,94.693089
robust_11,517,25.0000,0.0000,100.715200
robust_11,517,25.0000,12.0000,93.059639
robust_11,517,25.0000,24.0000,93.822064
robust_11,517,25.0000,36.0000,93.267478
robust_11,518,25.0000,0.0000,101.296136
robust_11,518,25.0000,12.0000,101.588407
robust_11,518,25.0000,24.0000,95.890361
robust_11,518,25.0000,36.0000,93.384720
robust_11,519,25.0000,0.0000,101.480385
robust_11,519,25.0000,12.0000,97.138110
robust_11,519,25.0000,24.0000,93.722211
robust_11,519,25.0000,36.0000,89.733208
robust_11,520,25.0000,0.0000,100.531377
robust_11,520,25.0000,12.0000,100.492013
robust_11,520,25.0000,24.0000,95.721740
robust_11,520,25.0000,36.0000,91.682167
robust_11,521,25.0000,0.0000,99.586875
robust_11,521,25.0000,12.0000,96.720555
robust_11,521,25.0000,24.0000,96.250963
robust_11,521,25.0000,36.0000,92.994122
robust_11,522,25.0000,0.0000,97.059021
robust_11,522,25.0000,12.0000,98.469660
robust_11,522,25.0000,24.0000,96.548916
robust_11,522,25.0000,36.0000,93.597685
robust_11,523,25.0000,0.0000,102.386524
robust_11,523,25.0000,12.0000,96.692010
robust_11,523,25.0000,24.0000,95.673573
robust_11,523,25.0000,36.0000,89.896929
robust_11,524,25.0000,0.0000,101.712961
robust_11,524,25.0000,12.0000,94.330480
robust_11,524,25.0000,24.0000,95.736827
robust_11,524,25.0000,36.0000,94.067827
robust_11,525,25.0000,0.0000,102.408216
robust_11,525,25.0000,12.0000,98.854076
robust_11,525,25.0000,24.0000,95.003706
robust_11,525,25.0000,36.0000,92.695037
robust_11,526,25.0000,0.0000,98.579228
robust_11,526,25.0000,12.0000,96.702186
robust_11,526,25.0000,24.0000,94.620435
robust_11,526,25.0000,36.0000,92.325738
robust_11,527,25.0000,0.0000,96.681227
robust_11,527,25.0000,12.0000,94.971795
robust_11,527,25.0000,24.0000,95.633190
robust_11,527,25.0000,36.0000,93.832562
robust_11,528,25.0000,0.0000,104.902257
robust_11,528,25.0000,12.0000,98.187777
robust_11,528,25.0000,24.0000,96.787986
robust_11,528,25.0000,36.0000,93.034611
robust_11,529,25.0000,0.0000,99.652324
robust_11,529,25.0000,12.0000,96.960650
robust_11,529,25.0000,24.0000,95.307752
robust_11,529,25.0000,36.0000,93.775982
robust_11,530,25.0000,0.0000,100.153716
robust_11,530,25.0000,12.0000,98.829000
robust_11,530,25.0000,24.0000,95.793329
robust_11,530,25.0000,36.0000,95.047997
robust_11,531,25.0000,0.0000,100.653990
robust_11,531,25.0000,12.0000,98.815390
robust_11,531,25.0000,24.0000,94.954864
robust_11,531,25.0000,36.0000,94.922878
robust_11,532,25.0000,0.0000,102.881218
robust_11,532,25.0000,12.0000,99.020946
robust_11,532,25.0000,24.0000,96.290612
robust_11,532,25.0000,36.0000,93.881281
robust_11,533,25.0000,0.0000,99.458436
robust_11,533,25.0000,12.0000,99.714137
robust_11,533,25.0000,24.0000,97.645963
robust_11,533,25.0000,36.0000,95.760196
robust_11,534,25.0000,0.0000,97.944416
robust_11,534,25.0000,12.0000,97.845513
robust_11,534,25.0000,24.0000,95.807728
robust_11,534,25.0000,36.0000,94.956398
robust_11,535,25.0000,0.0000,102.789956
robust_11,535,25.0000,12.0000,98.025344
robust_11,535,25.0000,24.0000,96.046946
robust_11,535,25.0000,36.0000,92.346399
robust_11,536,25.0000,0.0000,98.794756
robust_11,536,25.0000,12.0000,96.149592
robust_11,536,25.0000,24.0000,93.406008
robust_11,536,25.0000,36.0000,90.164458
robust_11,537,25.0000,0.0000,101.717804
robust_11,537,25.0000,12.0000,101.161838
robust_11,537,25.0000,24.0000,96.426749
robust_11,537,25.0000,36.0000,91.089519
robust_11,538,25.0000,0.0000,98.561144
robust_11,538,25.0000,12.0000,98.025775
robust_11,538,25.0000,24.0000,93.223574
robust_11,538,25.0000,36.0000,96.733931
robust_11,539,25.0000,0.0000,103.979623
robust_11,539,25.0000,12.0000,96.808282
robust_11,539,25.0000,24.0000,95.352707
robust_11,539,25.0000,36.0000,92.540923
robust_11,540,25.0000,0.0000,101.623315
robust_11,540,25.0000,12.0000,96.571891
robust_11,540,25.0000,24.0000,95.922279
robust_11,540,25.0000,36.0000,91.206037
robust_11,541,25.0000,0.0000,97.253746
robust_11,541,25.0000,12.0000,98.434970
robust_11,541,25.0000,24.0000,98.087037
robust_11,541,25.0000,36.0000,91.301463
robust_11,542,25.0000,0.0000,97.386737
robust_11,542,25.0000,12.0000,95.353733
robust_11,542,25.0000,24.0000,94.900866
robust_11,542,25.0000,36.0000,92.315473
robust_11,543,25.0000,0.0000,99.933910
robust_11,543,25.0000,12.0000,96.091891
robust_11,543,25.0000,24.0000,94.817928
robust_11,543,25.0000,36.0000,95.474734
robust_11,544,25.0000,0.0000,101.349906
robust_11,544,25.0000,12.0000,97.613866
robust_11,544,25.0000,24.0000,95.592429
robust_11,544,25.0000,36.0000,94.627697
robust_11,545,25.0000,0.0000,99.176151
robust_11,545,25.0000,12.0000,102.709870
robust_11,545,25.0000,24.0000,95.860802
robust_11,545,25.0000,36.0000,93.469188
robust_11,546,25.0000,0.0000,101.449661
robust_11,546,25.0000,12.0000,95.468444
robust_11,546,25.0000,24.0000,95.706605
robust_11,546,25.0000,36.0000,93.648227
robust_11,547,25.0000,0.0000,98.741557
robust_11,547,25.0000,12.0000,98.841057
robust_11,547,25.0000,24.0000,98.385522
robust_11,547,25.0000,36.0000,92.807503
robust_11,548,25.0000,0.0000,99.964901
robust_11,548,25.0000,12.0000,96.981412
robust_11,548,25.0000,24.0000,94.850597
robust_11,548,25.0000,36.0000,96.464880
robust_11,549,25.0000,0.0000,97.293446
robust_11,549,25.0000,12.0000,96.712300
robust_11,549,25.0000,24.0000,97.446073
robust_11,549,25.0000,36.0000,95.097705
robust_11,550,25.0000,0.0000,99.232350
robust_11,550,25.0000,12.0000,95.738893
robust_11,550,25.0000,24.0000,95.453678
robust_11,550,25.0000,36.0000,91.845693
robust_11,551,25.0000,0.0000,99.754854
robust_11,551,25.0000,12.0000,101.292141
robust_11,551,25.0000,24.0000,94.088248
robust_11,551,25.0000,36.0000,95.833592
robust_11,552,25.0000,0.0000,99.751722
robust_11,552,25.0000,12.0000,98.180366
robust_11,552,25.0000,24.0000,94.039766
robust_11,552,25.0000,36.0000,92.833448
robust_11,553,25.0000,0.0000,97.031079
robust_11,553,25.0000,12.0000,101.576988
robust_11,553,25.0000,24.0000,96.881066
robust_11,553,25.0000,36.0000,94.660788
robust_11,554,25.0000,0.0000,100.058380
robust_11,554,25.0000,12.0000,95.240886
robust_11,554,25.0000,24.0000,91.531629
robust_11,554,25.0000,36.0000,95.431007
robust_11,555,25.0000,0.0000,98.113706
robust_11,555,25.0000,12.0000,100.000768
robust_11,555,25.0000,24.0000,98.254558
robust_11,555,25.0000,36.0000,93.291130
robust_11,556,25.0000,0.0000,98.431688
robust_11,556,25.0000,12.0000,93.275509
robust_11,556,25.0000,24.0000,96.569543
robust_11,556,25.0000,36.0000,91.716016
robust_11,557,25.0000,0.0000,102.211753
robust_11,557,25.0000,12.0000,99.819830
robust_11,557,25.0000,24.0000,96.858625
robust_11,557,25.0000,36.0000,94.005473
robust_11,558,25.0000,0.0000,102.246739
robust_11,558,25.0000,12.0000,98.588278
robust_11,558,25.0000,24.0000,97.629694
robust_11,558,25.0000,36.0000,93.449096
robust_11,559,25.0000,0.0000,102.681957
robust_11,559,25.0000,12.0000,98.978708
robust_11,559,25.0000,24.0000,95.759310
robust_11,559,25.0000,36.0000,92.112450
robust_11,560,25.0000,0.0000,100.283139
robust_11,560,25.0000,12.0000,97.728386
robust_11,560,25.0000,24.0000,93.982373
robust_11,560,25.0000,36.0000,92.204243
robust_11,561,25.0000,0.0000,100.429910
robust_11,561,25.0000,12.0000,96.991464
robust_11,561,25.0000,24.0000,94.020449
robust_11,561,25.0000,36.0000,94.776386
robust_11,562,25.0000,0.0000,95.742740
robust_11,562,25.0000,12.0000,98.527928
robust_11,562,25.0000,24.0000,96.301279
robust_11,562,25.0000,36.0000,98.233570
robust_11,563,25.0000,0.0000,102.300863
robust_11,563,25.0000,12.0000,95.128460
robust_11,563,25.0000,24.0000,96.605075
robust_11,563,25.0000,36.0000,94.373211
robust_11,564,25.0000,0.0000,97.888931
robust_11,564,25.0000,12.0000,95.755221
robust_11,564,25.0000,24.0000,99.042082
robust_11,564,25.0000,36.0000,96.351236
robust_11,565,25.0000,0.0000,97.699442
robust_11,565,25.0000,12.0000,95.141237
robust_11,565,25.0000,24.0000,97.553350
robust_11,565,25.0000,36.0000,93.985182
robust_11,566,25.0000,0.0000,101.095302
robust_11,566,25.0000,12.0000,97.844796
robust_11,566,25.0000,24.0000,96.457248
robust_11,566,25.0000,36.0000,95.750988
robust_11,567,25.0000,0.0000,100.673959
robust_11,567,25.0000,12.0000,97.177828
robust_11,567,25.0000,24.0000,95.641173
robust_11,567,25.0000,36.0000,92.111509
robust_11,568,25.0000,0.0000,103.331490
robust_11,568,25.0000,12.0000,96.958879
robust_11,568,25.0000,24.0000,94.987664
robust_11,568,25.0000,36.0000,93.143966
robust_11,569,25.0000,0.0000,98.402298
robust_11,569,25.0000,12.0000,96.019176
robust_11,569,25.0000,24.0000,96.305105
robust_11,569,25.0000,36.0000,94.407397
robust_11,570,25.0000,0.0000,96.950073
robust_11,570,25.0000,12.0000,97.095829
robust_11,570,25.0000,24.0000,96.505799
robust_11,570,25.0000,36.0000,92.059974
robust_11,571,25.0000,0.0000,100.987714
robust_11,571,25.0000,12.0000,100.636553
robust_11,571,25.0000,24.0000,96.015727
robust_11,571,25.0000,36.0000,95.158657
robust_11,572,25.0000,0.0000,96.308843
robust_11,572,25.0000,12.0000,97.671248
robust_11,572,25.0000,24.0000,94.726098
robust_11,572,25.0000,36.0000,92.982128
robust_11,573,25.0000,0.0000,100.247072
robust_11,573,25.0000,12.0000,93.755095
robust_11,573,25.0000,24.0000,96.409154
robust_11,573,25.0000,36.0000,90.141639
robust_11,574,25.0000,0.0000,102.044855
robust_11,574,25.0000,12.0000,98.233888
robust_11,574,25.0000,24.0000,92.862241
robust_11,574,25.0000,36.0000,92.275027
robust_11,575,25.0000,0.0000,104.616445
robust_11,575,25.0000,12.0000,97.040724
robust_11,575,25.0000,24.0000,97.516403
robust_11,575,25.0000,36.0000,89.722075
robust_11,576,25.0000,0.0000,99.642836
robust_11,576,25.0000,12.0000,96.594647
robust_11,576,25.0000,24.0000,95.459754
robust_11,576,25.0000,36.0000,94.044192
robust_11,577,25.0000,0.0000,101.687293
robust_11,577,25.0000,12.0000,100.172345
robust_11,577,25.0000,24.0000,92.559544
robust_11,577,25.0000,36.0000,92.363578
robust_11,578,25.0000,0.0000,100.946061
robust_11,578,25.0000,12.0000,95.847022
robust_11,578,25.0000,24.0000,96.360553
robust_11,578,25.0000,36.0000,97.702251
robust_11,579,25.0000,0.0000,101.298482
robust_11,579,25.0000,12.0000,98.476022
robust_11,579,25.0000,24.0000,94.490272
robust_11,579,25.0000,36.0000,92.670924
robust_11,580,25.0000,0.0000,98.852909
robust_11,580,25.0000,12.0000,97.988714
robust_11,580,25.0000,24.0000,97.673453
robust_11,580,25.0000,36.0000,95.521071
robust_11,581,25.0000,0.0000,101.616331
robust_11,581,25.0000,12.0000,98.510115
robust_11,581,25.0000,24.0000,94.612721
robust_11,581,25.0000,36.0000,96.074948
robust_11,582,25.0000,0.0000,98.501726
robust_11,582,25.0000,12.0000,96.826878
robust_11,582,25.0000,24.0000,97.435248
robust_11,582,25.0000,36.0000,93.154428
robust_11,583,25.0000,0.0000,97.508206
robust_11,583,25.0000,12.0000,98.389803
robust_11,583,25.0000,24.0000,96.355926
robust_11,583,25.0000,36.0000,94.976237
robust_11,584,25.0000,0.0000,98.364599
robust_11,584,25.0000,12.0000,99.483525
robust_11,584,25.0000,24.0000,96.707930
robust_11,584,25.0000,36.0000,94.657698
robust_11,585,25.0000,0.0000,103.448371
robust_11,585,25.0000,12.0000,97.671232
robust_11,585,25.0000,24.0000,95.089460
robust_11,585,25.0000,36.0000,90.251016
robust_11,586,25.0000,0.0000,98.446186
robust_11,586,25.0000,12.0000,96.898575
robust_11,586,25.0000,24.0000,96.465523
robust_11,586,25.0000,36.0000,92.698264
robust_11,587,25.0000,0.0000,99.579100
robust_11,587,25.0000,12.0000,96.560465
robust_11,587,25.0000,24.0000,93.886702
robust_11,587,25.0000,36.0000,92.683759
robust_11,588,25.0000,0.0000,101.038566
robust_11,588,25.0000,12.0000,97.634915
robust_11,588,25.0000,24.0000,95.481811
robust_11,588,25.0000,36.0000,92.174721
robust_11,589,25.0000,0.0000,98.955239
robust_11,589,25.0000,12.0000,97.364229
robust_11,589,25.0000,24.0000,99.857266
robust_11,589,25.0000,36.0000,92.275515
robust_11,590,25.0000,0.0000,101.331038
robust_11,590,25.0000,12.0000,94.087401
robust_11,590,25.0000,24.0000,98.533770
robust_11,590,25.0000,36.0000,95.121200
robust_11,591,25.0000,0.0000,103.433167
robust_11,591,25.0000,12.0000,99.302958
robust_11,591,25.0000,24.0000,100.433486
robust_11,591,25.0000,36.0000,92.259495
robust_11,592,25.0000,0.0000,103.729961
robust_11,592,25.0000,12.0000,101.772198
robust_11,592,25.0000,24.0000,97.624012
robust_11,592,25.0000,36.0000,93.404986
robust_11,593,25.0000,0.0000,99.524145
robust_11,593,25.0000,12.0000,96.181238
robust_11,593,25.0000,24.0000,100.434577
robust_11,593,25.0000,36.0000,94.850178
robust_11,594,25.0000,0.0000,102.564209
robust_11,594,25.0000,12.0000,98.730104
robust_11,594,25.0000,24.0000,92.554939
robust_11,594,25.0000,36.0000,93.420543
robust_11,595,25.0000,0.0000,104.437454
robust_11,595,25.0000,12.0000,99.714883
robust_11,595,25.0000,24.0000,91.964279
robust_11,595,25.0000,36.0000,91.284392
robust_11,596,25.0000,0.0000,98.823569
robust_11,596,25.0000,12.0000,97.016094
robust_11,596,25.0000,24.0000,94.077743
robust_11,596,25.0000,36.0000,97.568454
robust_11,597,25.0000,0.0000,98.567400
robust_11,597,25.0000,12.0000,98.194896
robust_11,597,25.0000,24.0000,95.189431
robust_11,597,25.0000,36.0000,89.252605
robust_11,598,25.0000,0.0000,99.376734
robust_11,598,25.0000,12.0000,97.838222
robust_11,598,25.0000,24.0000,97.387421
robust_11,598,25.0000,36.0000,93.744288
robust_11,599,25.0000,0.0000,99.798640
robust_11,599,25.0000,12.0000,95.968548
robust_11,599,25.0000,24.0000,95.748340
robust_11,599,25.0000,36.0000,95.219712
robust_11,600,25.0000,0.0000,100.930369
robust_11,600,25.0000,12.0000,102.074908
robust_11,600,25.0000,24.0000,98.051229
robust_11,600,25.0000,36.0000,92.566764
robust_11,601,25.0000,0.0000,103.195541
robust_11,601,25.0000,12.0000,100.668999
robust_11,601,25.0000,24.0000,100.386773
robust_11,601,25.0000,36.0000,93.306466
robust_11,602,25.0000,0.0000,101.406585
robust_11,602,25.0000,12.0000,100.711403
robust_11,602,25.0000,24.0000,97.096784
robust_11,602,25.0000,36.0000,91.557897
robust_11,603,25.0000,0.0000,100.540121
robust_11,603,25.0000,12.0000,100.320927
robust_11,603,25.0000,24.0000,99.281426
robust_11,603,25.0000,36.0000,94.157596
robust_11,604,25.0000,0.0000,100.527677
robust_11,604,25.0000,12.0000,100.753874
robust_11,604,25.0000,24.0000,97.598481
robust_11,604,25.0000,36.0000,94.959412
robust_11,605,25.0000,0.0000,98.992651
robust_11,605,25.0000,12.0000,95.684481
robust_11,605,25.0000,24.0000,94.821326
robust_11,605,25.0000,36.0000,94.633937
robust_11,606,25.0000,0.0000,97.452295
robust_11,606,25.0000,12.0000,98.773291
robust_11,606,25.0000,24.0000,94.359917
robust_11,606,25.0000,36.0000,91.868408
robust_11,607,25.0000,0.0000,99.563272
robust_11,607,25.0000,12.0000,103.291752
robust_11,607,25.0000,24.0000,97.575578
robust_11,607,25.0000,36.0000,96.187840
robust_11,608,25.0000,0.0000,98.727288
robust_11,608,25.0000,12.0000,99.933833
robust_11,608,25.0000,24.0000,99.673219
robust_11,608,25.0000,36.0000,91.920900
robust_11,609,25.0000,0.0000,100.637114
robust_11,609,25.0000,12.0000,98.651423
robust_11,609,25.0000,24.0000,98.637177
robust_11,609,25.0000,36.0000,93.180587
robust_11,610,25.0000,0.0000,102.895869
robust_11,610,25.0000,12.0000,95.392350
robust_11,610,25.0000,24.0000,94.824164
robust_11,610,25.0000,36.0000,94.510829
robust_11,611,25.0000,0.0000,101.814413
robust_11,611,25.0000,12.0000,99.816530
robust_11,611,25.0000,24.0000,95.226156
robust_11,611,25.0000,36.0000,91.630037
robust_11,612,25.0000,0.0000,101.956826
robust_11,612,25.0000,12.0000,99.145826
robust_11,612,25.0000,24.0000,94.854079
robust_11,612,25.0000,36.0000,93.975506
robust_11,613,25.0000,0.0000,98.046268
robust_11,613,25.0000,12.0000,98.532262
robust_11,613,25.0000,24.0000,93.885932
robust_11,613,25.0000,36.0000,95.895324
robust_11,614,25.0000,0.0000,102.927736
robust_11,614,25.0000,12.0000,101.355238
robust_11,614,25.0000,24.0000,96.070470
robust_11,614,25.0000,36.0000,91.944851
robust_11,615,25.0000,0.0000,98.888932
robust_11,615,25.0000,12.0000,93.600322
robust_11,615,25.0000,24.0000,92.999490
robust_11,615,25.0000,36.0000,92.941871
robust_11,616,25.0000,0.0000,100.266679
robust_11,616,25.0000,12.0000,98.969369
robust_11,616,25.0000,24.0000,97.627846
robust_11,616,25.0000,36.0000,95.617897
robust_11,617,25.0000,0.0000,101.369183
robust_11,617,25.0000,12.0000,99.315704
robust_11,617,25.0000,24.0000,96.315275
robust_11,617,25.0000,36.0000,95.948864
robust_11,618,25.0000,0.0000,97.704707
robust_11,618,25.0000,12.0000,98.651809
robust_11,618,25.0000,24.0000,93.357581
robust_11,618,25.0000,36.0000,96.356080
robust_11,619,25.0000,0.0000,101.013429
robust_11,619,25.0000,12.0000,98.217185
robust_11,619,25.0000,24.0000,94.956543
robust_11,619,25.0000,36.0000,94.250590
robust_11,620,25.0000,0.0000,100.449276
robust_11,620,25.0000,12.0000,98.389959
robust_11,620,25.0000,24.0000,96.123547
robust_11,620,25.0000,36.0000,93.801033
robust_11,621,25.0000,0.0000,99.272204
robust_11,621,25.0000,12.0000,101.330016
robust_11,621,25.0000,24.0000,96.083125
robust_11,621,25.0000,36.0000,95.076230
robust_11,622,25.0000,0.0000,102.964842
robust_11,622,25.0000,12.0000,100.429750
robust_11,622,25.0000,24.0000,94.865969
robust_11,622,25.0000,36.0000,91.865071
robust_11,623,25.0000,0.0000,99.402087
robust_11,623,25.0000,12.0000,97.751948
robust_11,623,25.0000,24.0000,99.200332
robust_11,623,25.0000,36.0000,93.720616
robust_11,624,25.0000,0.0000,103.038888
robust_11,624,25.0000,12.0000,99.849368
robust_11,624,25.0000,24.0000,90.405125
robust_11,624,25.0000,36.0000,96.216567
robust_11,625,25.0000,0.0000,98.732768
robust_11,625,25.0000,12.0000,94.453608
robust_11,625,25.0000,24.0000,94.818793
robust_11,625,25.0000,36.0000,96.481812
robust_11,626,25.0000,0.0000,104.234719
robust_11,626,25.0000,12.0000,97.140546
robust_11,626,25.0000,24.0000,95.479414
robust_11,626,25.0000,36.0000,92.818941
robust_11,627,25.0000,0.0000,97.754792
robust_11,627,25.0000,12.0000,98.934393
robust_11,627,25.0000,24.0000,97.141237
robust_11,627,25.0000,36.0000,93.965927
robust_11,628,25.0000,0.0000,98.555259
robust_11,628,25.0000,12.0000,99.705595
robust_11,628,25.0000,24.0000,93.584397
robust_11,628,25.0000,36.0000,90.457425
robust_11,629,25.0000,0.0000,96.783287
robust_11,629,25.0000,12.0000,95.552857
robust_11,629,25.0000,24.0000,95.222100
robust_11,629,25.0000,36.0000,94.617248
robust_11,630,25.0000,0.0000,99.535287
robust_11,630,25.0000,12.0000,100.914207
robust_11,630,25.0000,24.0000,98.544289
robust_11,630,25.0000,36.0000,94.659510
robust_11,631,25.0000,0.0000,97.757893
robust_11,631,25.0000,12.0000,99.394477
robust_11,631,25.0000,24.0000,96.543805
robust_11,631,25.0000,36.0000,94.074843
robust_11,632,25.0000,0.0000,100.725946
robust_11,632,25.0000,12.0000,98.563752
robust_11,632,25.0000,24.0000,99.570168
robust_11,632,25.0000,36.0000,92.064327
robust_11,633,25.0000,0.0000,101.077675
robust_11,633,25.0000,12.0000,100.694199
robust_11,633,25.0000,24.0000,97.827210
robust_11,633,25.0000,36.0000,90.804240
robust_11,634,25.0000,0.0000,98.652047
robust_11,634,25.0000,12.0000,96.381539
robust_11,634,25.0000,24.0000,94.630940
robust_11,634,25.0000,36.0000,91.793778
robust_11,635,25.0000,0.0000,97.625652
robust_11,635,25.0000,12.0000,98.826943
robust_11,635,25.0000,24.0000,99.642458
robust_11,635,25.0000,36.0000,92.887953
robust_11,636,25.0000,0.0000,104.450751
robust_11,636,25.0000,12.0000,97.759610
robust_11,636,25.0000,24.0000,95.259179
robust_11,636,25.0000,36.0000,91.590242
robust_11,637,25.0000,0.0000,100.008681
robust_11,637,25.0000,12.0000,99.444973
robust_11,637,25.0000,24.0000,94.566923
robust_11,637,25.0000,36.0000,95.701019
robust_11,638,25.0000,0.0000,100.100033
robust_11,638,25.0000,12.0000,98.385373
robust_11,638,25.0000,24.0000,101.454478
robust_11,638,25.0000,36.0000,92.555247
robust_11,639,25.0000,0.0000,100.004312
robust_11,639,25.0000,12.0000,98.226420
robust_11,639,25.0000,24.0000,94.424772
robust_11,639,25.0000,36.0000,94.811254
robust_11,640,25.0000,0.0000,99.961401
robust_11,640,25.0000,12.0000,96.742671
robust_11,640,25.0000,24.0000,99.896050
robust_11,640,25.0000,36.0000,94.659099
robust_11,641,25.0000,0.0000,99.118353
robust_11,641,25.0000,12.0000,100.174142
robust_11,641,25.0000,24.0000,93.197486
robust_11,641,25.0000,36.0000,94.101904
robust_11,642,25.0000,0.0000,97.014542
robust_11,642,25.0000,12.0000,95.595750
robust_11,642,25.0000,24.0000,95.586733
robust_11,642,25.0000,36.0000,94.205793
robust_11,643,25.0000,0.0000,98.908859
robust_11,643,25.0000,12.0000,96.796454
robust_11,643,25.0000,24.0000,98.494657
robust_11,643,25.0000,36.0000,96.384623
robust_11,644,25.0000,0.0000,99.422957
robust_11,644,25.0000,12.0000,98.206238
robust_11,644,25.0000,24.0000,94.498415
robust_11,644,25.0000,36.0000,93.167184
robust_11,645,25.0000,0.0000,103.220286
robust_11,645,25.0000,12.0000,98.521689
robust_11,645,25.0000,24.0000,102.020597
robust_11,645,25.0000,36.0000,93.428803
robust_11,646,25.0000,0.0000,101.482842
robust_11,646,25.0000,12.0000,97.996034
robust_11,646,25.0000,24.0000,94.382589
robust_11,646,25.0000,36.0000,92.600274
robust_11,647,25.0000,0.0000,101.228948
robust_11,647,25.0000,12.0000,97.208887
robust_11,647,25.0000,24.0000,96.293673
robust_11,647,25.0000,36.0000,94.006505
robust_11,648,25.0000,0.0000,104.545263
robust_11,648,25.0000,12.0000,97.997014
robust_11,648,25.0000,24.0000,96.301689
robust_11,648,25.0000,36.0000,93.497456
robust_11,649,25.0000,0.0000,100.491496
robust_11,649,25.0000,12.0000,98.877389
robust_11,649,25.0000,24.0000,94.222907
robust_11,649,25.0000,36.0000,93.202954
robust_11,650,25.0000,0.0000,98.600362
robust_11,650,25.0000,12.0000,102.202355
robust_11,650,25.0000,24.0000,97.072176
robust_11,650,25.0000,36.0000,90.760894
robust_11,651,25.0000,0.0000,102.146601
robust_11,651,25.0000,12.0000,102.053242
robust_11,651,25.0000,24.0000,98.279604
robust_11,651,25.0000,36.0000,95.201803
robust_11,652,25.0000,0.0000,99.785253
robust_11,652,25.0000,12.0000,95.392910
robust_11,652,25.0000,24.0000,92.697666
robust_11,652,25.0000,36.0000,94.740918
robust_11,653,25.0000,0.0000,100.194094
robust_11,653,25.0000,12.0000,99.732497
robust_11,653,25.0000,24.0000,96.074187
robust_11,653,25.0000,36.0000,93.625532
